participant_id,age,gender,specialization,experiment_started_at,started_at,submitted_at,displayed_at_client_ms,submitted_at_client_ms,task_order_position,task_id,question_id,task_family,gestalt_principle,visualization_type,question_type,question_text,options_shown,correct_answer,selected_answer,is_correct,reaction_time_sec,chart_count,ease_rating,confidence,parent_task_id,panel_id,panel_label,panel_order,panel_selected_answer,panel_is_correct,panel_reaction_time_sec,panel_submitted_at,panel_displayed_at_client_ms,session_id
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:26.706,2026-04-08 11:41:28.637,1775630486706,1775630488637,3,HEAT_01,Q_HEAT_01,Analytics,NA,Heatmap,Maximum,Қай санаттың мәні ең жоғары?,A | B | C | D | E,D,B,FALSE,1.931,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:29.04,2026-04-08 11:41:32.806,1775630489041,1775630492807,4,SIM_01,Q_SIM_01,Similarity,Similarity,Gestalt plot,Group count,Қанша топ байқалады?,1 | 2 | 3 | 4,3,2,FALSE,3.766,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:33.319,2026-04-08 11:41:35.872,1775630493319,1775630495873,5,SYM_02,Q_SYM_02,Symmetry,Symmetry,Gestalt plot,Mirrored parts,Қай бөлік екіншісін симметриялы түрде қайталайды?,Сол және оң | Жоғарғы және төменгі | Тек ортасы,Сол және оң,Сол және оң,TRUE,2.554,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:36.329,2026-04-08 11:41:38.26,1775630496330,1775630498261,6,BUB_05,Q_BUB_05,Analytics,NA,Bubble chart,Difference,D санатының мәні B санатынан қанша бірлікке жоғары?,10 | 15 | 20 | 25 | 30,20,15,FALSE,1.931,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:38.671,2026-04-08 11:41:40.365,1775630498671,1775630500366,7,TREE_03,Q_TREE_03,Analytics,NA,Treemap,Compare,Қай санаттың мәні жоғары: B әлде C?,B | C | Бірдей,B,C,FALSE,1.694,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:40.832,2026-04-08 11:41:42.552,1775630500832,1775630502553,8,BAR_04,Q_BAR_04,Analytics,NA,Bar chart,Second highest,Қай санаттың мәні максималды мәннен кейін екінші орында тұр?,A | B | C | D | E,B,B,TRUE,1.721,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:42.937,2026-04-08 11:41:44.816,1775630502937,1775630504817,9,HEAT_03,Q_HEAT_03,Analytics,NA,Heatmap,Compare,Қай санаттың мәні жоғары: B әлде C?,B | C | Бірдей,B,C,FALSE,1.88,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:45.171,2026-04-08 11:41:46.885,1775630505171,1775630506886,10,TREE_01,Q_TREE_01,Analytics,NA,Treemap,Maximum,Қай санаттың мәні ең жоғары?,A | B | C | D | E,D,B,FALSE,1.715,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:55.849,2026-04-08 11:41:56.299,1775630515850,1775630516300,11,SPG_01,Q_SPG_01_spg_closure,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,1 | 2 | 3 | 4,3,3,TRUE,0.45,4,3,3,SPG_01,spg_closure,Қанша логикалық аймақ анықталады?,1,3,TRUE,0.45,2026-04-08 11:41:56.299,1775630515850,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:57.197,2026-04-08 11:41:57.549,1775630517197,1775630517549,11,SPG_01,Q_SPG_01_spg_similarity,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,Түсі бойынша | Өлшемі бойынша | Қашықтығы бойынша | Пішіні бойынша,Түсі бойынша,Түсі бойынша,TRUE,0.352,4,3,3,SPG_01,spg_similarity,Нысандар қай белгі бойынша топтасқан?,2,Түсі бойынша,TRUE,0.352,2026-04-08 11:41:57.549,1775630517197,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:42:00.2,2026-04-08 11:42:00.638,1775630520201,1775630520638,11,SPG_01,Q_SPG_01_spg_proximity,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,Сол жақ | Орталық | Оң жақ,Орталық,Оң жақ,FALSE,0.438,4,3,3,SPG_01,spg_proximity,Қай топ орталыққа ең жақын орналасқан?,3,Оң жақ,FALSE,0.438,2026-04-08 11:42:00.638,1775630520201,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:41:58.819,2026-04-08 11:41:59.305,1775630518820,1775630519306,11,SPG_01,Q_SPG_01_spg_continuity,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,A сызығы | B сызығы | Екеуі де | Ешқайсысы,A сызығы,A сызығы,TRUE,0.486,4,3,3,SPG_01,spg_continuity,Қай нүктелер тізбегі үздіксіз сызық ретінде қабылданады?,4,A сызығы,TRUE,0.486,2026-04-08 11:41:59.305,1775630518820,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:42:01.069,2026-04-08 11:42:03.095,1775630521070,1775630523095,12,SYM_01,Q_SYM_01,Symmetry,Symmetry,Gestalt plot,More ordered structure,Қай құрылым неғұрлым реттелген болып көрінеді?,Симметриялы | Симметриясыз | Бірдей,Симметриялы,Симметриялы,TRUE,2.024,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:42:03.571,2026-04-08 11:42:05.434,1775630523571,1775630525435,13,HEAT_04,Q_HEAT_04,Analytics,NA,Heatmap,Second highest,Қай санаттың мәні максималды мәннен кейін екінші орында тұр?,A | B | C | D | E,B,A,FALSE,1.864,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:42:05.874,2026-04-08 11:42:07.049,1775630525874,1775630527049,14,PROX_02,Q_PROX_02,Proximity,Proximity,Gestalt plot,Central group,Қай топ орталыққа ең жақын орналасқан?,Сол жақ | Орталық | Оң жақ,Орталық,Сол жақ,FALSE,1.175,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:42:07.536,2026-04-08 11:42:09.762,1775630527537,1775630529762,15,BUB_01,Q_BUB_01,Analytics,NA,Bubble chart,Maximum,Қай санаттың мәні ең жоғары?,A | B | C | D | E,D,A,FALSE,2.224,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
5165,NA,NA,NA,2026-04-08 11:41:17.798,2026-04-08 11:42:10.112,2026-04-08 11:42:11.901,1775630530113,1775630531902,16,TREE_05,Q_TREE_05,Analytics,NA,Treemap,Difference,D санатының мәні B санатынан қанша бірлікке жоғары?,10 | 15 | 20 | 25 | 30,20,20,TRUE,1.788,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,070cec84f7cb30d8b4c03a1ca58d2a0e_20260408114117.798
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:26.167,2026-04-08 12:00:29.687,1775631626167,1775631629688,1,BUB_04,Q_BUB_04,Analytics,NA,Bubble chart,Second highest,Қай санаттың мәні максималды мәннен кейін екінші орында тұр?,A | B | C | D | E,B,D,FALSE,3.521,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:30.091,2026-04-08 12:00:35.061,1775631630091,1775631635061,2,BAR_03,Q_BAR_03,Analytics,NA,Bar chart,Compare,Қай санаттың мәні жоғары: B әлде C?,B | C | Бірдей,B,B,TRUE,4.969,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:35.556,2026-04-08 12:00:37.971,1775631635557,1775631637972,3,HEAT_01,Q_HEAT_01,Analytics,NA,Heatmap,Maximum,Қай санаттың мәні ең жоғары?,A | B | C | D | E,D,B,FALSE,2.415,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:38.321,2026-04-08 12:00:40.012,1775631638321,1775631640012,4,SIM_01,Q_SIM_01,Similarity,Similarity,Gestalt plot,Group count,Қанша топ байқалады?,1 | 2 | 3 | 4,3,2,FALSE,1.691,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:40.46,2026-04-08 12:00:42.763,1775631640460,1775631642764,5,SYM_02,Q_SYM_02,Symmetry,Symmetry,Gestalt plot,Mirrored parts,Қай бөлік екіншісін симметриялы түрде қайталайды?,Сол және оң | Жоғарғы және төменгі | Тек ортасы,Сол және оң,Сол және оң,TRUE,2.304,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:43.198,2026-04-08 12:00:44.94,1775631643199,1775631644940,6,BUB_05,Q_BUB_05,Analytics,NA,Bubble chart,Difference,D санатының мәні B санатынан қанша бірлікке жоғары?,10 | 15 | 20 | 25 | 30,20,20,TRUE,1.74,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:45.266,2026-04-08 12:00:48.601,1775631645266,1775631648601,7,TREE_03,Q_TREE_03,Analytics,NA,Treemap,Compare,Қай санаттың мәні жоғары: B әлде C?,B | C | Бірдей,B,C,FALSE,3.335,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:49.036,2026-04-08 12:00:50.815,1775631649036,1775631650815,8,BAR_04,Q_BAR_04,Analytics,NA,Bar chart,Second highest,Қай санаттың мәні максималды мәннен кейін екінші орында тұр?,A | B | C | D | E,B,B,TRUE,1.78,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:51.204,2026-04-08 12:00:53.23,1775631651205,1775631653230,9,HEAT_03,Q_HEAT_03,Analytics,NA,Heatmap,Compare,Қай санаттың мәні жоғары: B әлде C?,B | C | Бірдей,B,C,FALSE,2.025,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:53.555,2026-04-08 12:00:56.242,1775631653556,1775631656242,10,TREE_01,Q_TREE_01,Analytics,NA,Treemap,Maximum,Қай санаттың мәні ең жоғары?,A | B | C | D | E,D,B,FALSE,2.686,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:01:00.496,2026-04-08 12:01:00.865,1775631660496,1775631660866,11,SPG_01,Q_SPG_01_spg_closure,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,1 | 2 | 3 | 4,3,4,FALSE,0.37,4,3,3,SPG_01,spg_closure,Қанша логикалық аймақ анықталады?,1,4,FALSE,0.37,2026-04-08 12:01:00.865,1775631660496,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:00:59.219,2026-04-08 12:00:59.756,1775631659219,1775631659757,11,SPG_01,Q_SPG_01_spg_similarity,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,Түсі бойынша | Өлшемі бойынша | Қашықтығы бойынша | Пішіні бойынша,Түсі бойынша,Түсі бойынша,TRUE,0.538,4,3,3,SPG_01,spg_similarity,Нысандар қай белгі бойынша топтасқан?,2,Түсі бойынша,TRUE,0.538,2026-04-08 12:00:59.756,1775631659219,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:01:01.864,2026-04-08 12:01:02.28,1775631661864,1775631662281,11,SPG_01,Q_SPG_01_spg_proximity,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,Сол жақ | Орталық | Оң жақ,Орталық,Орталық,TRUE,0.417,4,3,3,SPG_01,spg_proximity,Қай топ орталыққа ең жақын орналасқан?,3,Орталық,TRUE,0.417,2026-04-08 12:01:02.28,1775631661864,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:01:03.267,2026-04-08 12:01:03.687,1775631663268,1775631663687,11,SPG_01,Q_SPG_01_spg_continuity,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,A сызығы | B сызығы | Екеуі де | Ешқайсысы,A сызығы,A сызығы,TRUE,0.419,4,3,3,SPG_01,spg_continuity,Қай нүктелер тізбегі үздіксіз сызық ретінде қабылданады?,4,A сызығы,TRUE,0.419,2026-04-08 12:01:03.687,1775631663268,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:01:04.138,2026-04-08 12:01:05.88,1775631664138,1775631665880,12,SYM_01,Q_SYM_01,Symmetry,Symmetry,Gestalt plot,More ordered structure,Қай құрылым неғұрлым реттелген болып көрінеді?,Симметриялы | Симметриясыз | Бірдей,Симметриялы,Симметриялы,TRUE,1.742,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:01:06.289,2026-04-08 12:01:07.964,1775631666290,1775631667965,13,HEAT_04,Q_HEAT_04,Analytics,NA,Heatmap,Second highest,Қай санаттың мәні максималды мәннен кейін екінші орында тұр?,A | B | C | D | E,B,A,FALSE,1.675,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:01:08.38,2026-04-08 12:01:09.677,1775631668380,1775631669678,14,PROX_02,Q_PROX_02,Proximity,Proximity,Gestalt plot,Central group,Қай топ орталыққа ең жақын орналасқан?,Сол жақ | Орталық | Оң жақ,Орталық,Сол жақ,FALSE,1.298,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:01:10.131,2026-04-08 12:01:11.421,1775631670132,1775631671421,15,BUB_01,Q_BUB_01,Analytics,NA,Bubble chart,Maximum,Қай санаттың мәні ең жоғары?,A | B | C | D | E,D,A,FALSE,1.289,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
4797497,NA,NA,NA,2026-04-08 12:00:25.843,2026-04-08 12:01:11.848,2026-04-08 12:01:13.22,1775631671849,1775631673220,16,TREE_05,Q_TREE_05,Analytics,NA,Treemap,Difference,D санатының мәні B санатынан қанша бірлікке жоғары?,10 | 15 | 20 | 25 | 30,20,10,FALSE,1.371,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,ab51b4c7877ee845ede5a4c821aef065_20260408120025.843
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:02:59.97,2026-04-08 12:03:02.75,1775631779971,1775631782751,1,BUB_04,Q_BUB_04,Analytics,NA,Bubble chart,Second highest,Қай санаттың мәні максималды мәннен кейін екінші орында тұр?,A | B | C | D | E,B,B,TRUE,2.78,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:03.157,2026-04-08 12:03:06.163,1775631783158,1775631786163,2,BAR_03,Q_BAR_03,Analytics,NA,Bar chart,Compare,Қай санаттың мәні жоғары: B әлде C?,B | C | Бірдей,B,C,FALSE,3.005,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:06.684,2026-04-08 12:03:12.565,1775631786685,1775631792566,3,HEAT_01,Q_HEAT_01,Analytics,NA,Heatmap,Maximum,Қай санаттың мәні ең жоғары?,A | B | C | D | E,D,D,TRUE,5.881,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:13.032,2026-04-08 12:03:14.937,1775631793033,1775631794938,4,SIM_01,Q_SIM_01,Similarity,Similarity,Gestalt plot,Group count,Қанша топ байқалады?,1 | 2 | 3 | 4,3,3,TRUE,1.905,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:15.332,2026-04-08 12:03:18.017,1775631795333,1775631798018,5,SYM_02,Q_SYM_02,Symmetry,Symmetry,Gestalt plot,Mirrored parts,Қай бөлік екіншісін симметриялы түрде қайталайды?,Сол және оң | Жоғарғы және төменгі | Тек ортасы,Сол және оң,Сол және оң,TRUE,2.686,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:18.437,2026-04-08 12:03:20.279,1775631798438,1775631800280,6,BUB_05,Q_BUB_05,Analytics,NA,Bubble chart,Difference,D санатының мәні B санатынан қанша бірлікке жоғары?,10 | 15 | 20 | 25 | 30,20,10,FALSE,1.842,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:20.619,2026-04-08 12:03:22.456,1775631800620,1775631802456,7,TREE_03,Q_TREE_03,Analytics,NA,Treemap,Compare,Қай санаттың мәні жоғары: B әлде C?,B | C | Бірдей,B,B,TRUE,1.836,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:22.875,2026-04-08 12:03:24.785,1775631802875,1775631804785,8,BAR_04,Q_BAR_04,Analytics,NA,Bar chart,Second highest,Қай санаттың мәні максималды мәннен кейін екінші орында тұр?,A | B | C | D | E,B,A,FALSE,1.911,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:25.226,2026-04-08 12:03:27.326,1775631805226,1775631807327,9,HEAT_03,Q_HEAT_03,Analytics,NA,Heatmap,Compare,Қай санаттың мәні жоғары: B әлде C?,B | C | Бірдей,B,C,FALSE,2.101,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:27.723,2026-04-08 12:03:29.867,1775631807723,1775631809867,10,TREE_01,Q_TREE_01,Analytics,NA,Treemap,Maximum,Қай санаттың мәні ең жоғары?,A | B | C | D | E,D,A,FALSE,2.144,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:35.187,2026-04-08 12:03:36.354,1775631815188,1775631816354,11,SPG_01,Q_SPG_01_spg_closure,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,1 | 2 | 3 | 4,3,4,FALSE,1.165,4,3,3,SPG_01,spg_closure,Қанша логикалық аймақ анықталады?,1,4,FALSE,1.165,2026-04-08 12:03:36.354,1775631815188,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:32.233,2026-04-08 12:03:33.757,1775631812234,1775631813758,11,SPG_01,Q_SPG_01_spg_similarity,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,Түсі бойынша | Өлшемі бойынша | Қашықтығы бойынша | Пішіні бойынша,Түсі бойынша,Түсі бойынша,TRUE,1.524,4,3,3,SPG_01,spg_similarity,Нысандар қай белгі бойынша топтасқан?,2,Түсі бойынша,TRUE,1.524,2026-04-08 12:03:33.757,1775631812234,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:37.749,2026-04-08 12:03:38.418,1775631817749,1775631818419,11,SPG_01,Q_SPG_01_spg_proximity,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,Сол жақ | Орталық | Оң жақ,Орталық,Орталық,TRUE,0.67,4,3,3,SPG_01,spg_proximity,Қай топ орталыққа ең жақын орналасқан?,3,Орталық,TRUE,0.67,2026-04-08 12:03:38.418,1775631817749,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:39.881,2026-04-08 12:03:40.69,1775631819882,1775631820691,11,SPG_01,Q_SPG_01_spg_continuity,Gestalt Special,Mixed,4-panel gestalt reference,Mixed gestalt comparison,Төмендегі төрт суреттің әрқайсысы үшін қай жауап дұрыс?,A сызығы | B сызығы | Екеуі де | Ешқайсысы,A сызығы,A сызығы,TRUE,0.809,4,3,3,SPG_01,spg_continuity,Қай нүктелер тізбегі үздіксіз сызық ретінде қабылданады?,4,A сызығы,TRUE,0.809,2026-04-08 12:03:40.69,1775631819882,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:41.105,2026-04-08 12:03:43.315,1775631821105,1775631823316,12,SYM_01,Q_SYM_01,Symmetry,Symmetry,Gestalt plot,More ordered structure,Қай құрылым неғұрлым реттелген болып көрінеді?,Симметриялы | Симметриясыз | Бірдей,Симметриялы,Симметриялы,TRUE,2.212,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:43.746,2026-04-08 12:03:45.803,1775631823747,1775631825804,13,HEAT_04,Q_HEAT_04,Analytics,NA,Heatmap,Second highest,Қай санаттың мәні максималды мәннен кейін екінші орында тұр?,A | B | C | D | E,B,A,FALSE,2.057,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:46.213,2026-04-08 12:03:48.078,1775631826213,1775631828079,14,PROX_02,Q_PROX_02,Proximity,Proximity,Gestalt plot,Central group,Қай топ орталыққа ең жақын орналасқан?,Сол жақ | Орталық | Оң жақ,Орталық,Сол жақ,FALSE,1.866,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:48.637,2026-04-08 12:03:50.367,1775631828637,1775631830367,15,BUB_01,Q_BUB_01,Analytics,NA,Bubble chart,Maximum,Қай санаттың мәні ең жоғары?,A | B | C | D | E,D,A,FALSE,1.73,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:50.869,2026-04-08 12:03:53.782,1775631830870,1775631833782,16,TREE_05,Q_TREE_05,Analytics,NA,Treemap,Difference,D санатының мәні B санатынан қанша бірлікке жоғары?,10 | 15 | 20 | 25 | 30,20,10,FALSE,2.912,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
544,NA,NA,NA,2026-04-08 12:02:59.659,2026-04-08 12:03:59.614,2026-04-08 12:04:00.263,1775631839614,1775631840264,17,SPA_01,Q_SPA_01_spa_bar,Analytics,NA,4-panel analytics reference,Mixed analytics comparison,Сұрақтарға жауап бер,A | B | C | D | E,D,D,TRUE,0.65,4,3,3,SPA_01,spa_bar,Қай санаттың мәні ең жоғары?,1,D,TRUE,0.65,2026-04-08 12:04:00.263,1775631839614,307b2fa203f67caa084fd8accfeeb9a0_20260408120259.659
